id,dep,jour,jour_fr,indic_hosp,indic_rea,indic_rad,indic_dc
492020-08-030,49,2020-08-03,3 aout 2020,4,3,1,0
502020-08-030,50,2020-08-03,3 aout 2020,0,0,0,0
512020-08-030,51,2020-08-03,3 aout 2020,0,0,1,0
522020-08-030,52,2020-08-03,3 aout 2020,0,0,0,0
532020-08-030,53,2020-08-03,3 aout 2020,3,3,0,1
542020-08-030,54,2020-08-03,3 aout 2020,1,0,0,0
552020-08-030,55,2020-08-03,3 aout 2020,0,0,0,0
562020-08-030,56,2020-08-03,3 aout 2020,1,1,0,0
572020-08-030,57,2020-08-03,3 aout 2020,0,0,2,0
582020-08-030,58,2020-08-03,3 aout 2020,0,0,0,0
592020-08-030,59,2020-08-03,3 aout 2020,8,4,5,1
602020-08-030,60,2020-08-03,3 aout 2020,2,0,0,2
612020-08-030,61,2020-08-03,3 aout 2020,2,0,0,0
622020-08-030,62,2020-08-03,3 aout 2020,1,0,2,1
632020-08-030,63,2020-08-03,3 aout 2020,0,0,0,0
642020-08-030,64,2020-08-03,3 aout 2020,1,0,0,0
652020-08-030,65,2020-08-03,3 aout 2020,0,0,0,0
662020-08-030,66,2020-08-03,3 aout 2020,0,0,0,0
672020-08-030,67,2020-08-03,3 aout 2020,1,1,1,1
682020-08-030,68,2020-08-03,3 aout 2020,1,0,3,0
692020-08-030,69,2020-08-03,3 aout 2020,2,1,12,0
702020-08-030,70,2020-08-03,3 aout 2020,0,0,0,0
712020-08-030,71,2020-08-03,3 aout 2020,2,0,0,0
722020-08-030,72,2020-08-03,3 aout 2020,2,2,0,0
732020-08-030,73,2020-08-03,3 aout 2020,2,0,2,0
742020-08-030,74,2020-08-03,3 aout 2020,4,1,0,1
752020-08-030,75,2020-08-03,3 aout 2020,5,1,0,2
762020-08-030,76,2020-08-03,3 aout 2020,0,0,5,0
772020-08-030,77,2020-08-03,3 aout 2020,9,2,7,3
782020-08-030,78,2020-08-03,3 aout 2020,4,0,5,0
792020-08-030,79,2020-08-03,3 aout 2020,0,0,0,0
802020-08-030,80,2020-08-03,3 aout 2020,0,0,0,0
812020-08-030,81,2020-08-03,3 aout 2020,1,0,0,0
822020-08-030,82,2020-08-03,3 aout 2020,0,0,0,1
832020-08-030,83,2020-08-03,3 aout 2020,1,0,0,0
842020-08-030,84,2020-08-03,3 aout 2020,0,0,0,0
852020-08-030,85,2020-08-03,3 aout 2020,0,0,0,0
862020-08-030,86,2020-08-03,3 aout 2020,0,0,0,0
872020-08-030,87,2020-08-03,3 aout 2020,0,0,0,0
882020-08-030,88,2020-08-03,3 aout 2020,0,0,0,0
892020-08-030,89,2020-08-03,3 aout 2020,0,0,3,0
902020-08-030,90,2020-08-03,3 aout 2020,1,0,1,0
912020-08-030,91,2020-08-03,3 aout 2020,3,0,23,0
922020-08-030,92,2020-08-03,3 aout 2020,11,2,10,0
932020-08-030,93,2020-08-03,3 aout 2020,8,0,0,0
942020-08-030,94,2020-08-03,3 aout 2020,1,0,5,2
952020-08-030,95,2020-08-03,3 aout 2020,4,0,20,5
9712020-08-030,971,2020-08-03,3 aout 2020,0,0,0,0
9722020-08-030,972,2020-08-03,3 aout 2020,0,0,0,0
9732020-08-030,973,2020-08-03,3 aout 2020,24,2,6,0
9742020-08-030,974,2020-08-03,3 aout 2020,0,0,0,0
9762020-08-030,976,2020-08-03,3 aout 2020,1,0,0,0
012020-08-040,1,2020-08-04,4 aout 2020,0,0,1,0
022020-08-040,2,2020-08-04,4 aout 2020,0,0,0,0
032020-08-040,3,2020-08-04,4 aout 2020,0,0,0,0
042020-08-040,4,2020-08-04,4 aout 2020,0,0,0,0
052020-08-040,5,2020-08-04,4 aout 2020,0,0,0,0
062020-08-040,6,2020-08-04,4 aout 2020,6,0,3,0
072020-08-040,7,2020-08-04,4 aout 2020,0,0,0,0
082020-08-040,8,2020-08-04,4 aout 2020,0,0,1,0
092020-08-040,9,2020-08-04,4 aout 2020,0,0,0,0
102020-08-040,10,2020-08-04,4 aout 2020,0,0,0,1
112020-08-040,11,2020-08-04,4 aout 2020,0,0,0,0
122020-08-040,12,2020-08-04,4 aout 2020,0,0,0,0
132020-08-040,13,2020-08-04,4 aout 2020,6,0,15,1
142020-08-040,14,2020-08-04,4 aout 2020,1,0,1,0
152020-08-040,15,2020-08-04,4 aout 2020,0,0,0,0
162020-08-040,16,2020-08-04,4 aout 2020,0,0,0,0
172020-08-040,17,2020-08-04,4 aout 2020,0,0,0,0
182020-08-040,18,2020-08-04,4 aout 2020,0,0,1,0
192020-08-040,19,2020-08-04,4 aout 2020,0,0,0,0
212020-08-040,21,2020-08-04,4 aout 2020,0,0,0,0
222020-08-040,22,2020-08-04,4 aout 2020,0,0,0,0
232020-08-040,23,2020-08-04,4 aout 2020,0,0,0,0
242020-08-040,24,2020-08-04,4 aout 2020,0,0,0,0
252020-08-040,25,2020-08-04,4 aout 2020,0,0,0,0
262020-08-040,26,2020-08-04,4 aout 2020,0,0,0,0
272020-08-040,27,2020-08-04,4 aout 2020,0,0,0,0
282020-08-040,28,2020-08-04,4 aout 2020,0,0,0,0
292020-08-040,29,2020-08-04,4 aout 2020,0,0,0,0
2A2020-08-040,2A,2020-08-04,4 aout 2020,0,0,0,0
2B2020-08-040,2B,2020-08-04,4 aout 2020,0,0,0,0
302020-08-040,30,2020-08-04,4 aout 2020,0,0,0,0
312020-08-040,31,2020-08-04,4 aout 2020,1,0,0,0
322020-08-040,32,2020-08-04,4 aout 2020,0,0,0,0
332020-08-040,33,2020-08-04,4 aout 2020,0,0,1,1
342020-08-040,34,2020-08-04,4 aout 2020,1,0,0,0
352020-08-040,35,2020-08-04,4 aout 2020,3,3,0,0
362020-08-040,36,2020-08-04,4 aout 2020,0,0,0,0
372020-08-040,37,2020-08-04,4 aout 2020,1,1,0,0
382020-08-040,38,2020-08-04,4 aout 2020,1,0,1,0
392020-08-040,39,2020-08-04,4 aout 2020,0,0,0,0
402020-08-040,40,2020-08-04,4 aout 2020,0,0,0,0
412020-08-040,41,2020-08-04,4 aout 2020,1,0,1,0
422020-08-040,42,2020-08-04,4 aout 2020,1,0,0,0
432020-08-040,43,2020-08-04,4 aout 2020,0,0,0,0
442020-08-040,44,2020-08-04,4 aout 2020,1,0,1,0
452020-08-040,45,2020-08-04,4 aout 2020,0,0,1,0
462020-08-040,46,2020-08-04,4 aout 2020,0,0,0,0
472020-08-040,47,2020-08-04,4 aout 2020,0,0,0,0
482020-08-040,48,2020-08-04,4 aout 2020,0,0,0,0
492020-08-040,49,2020-08-04,4 aout 2020,1,0,2,0
502020-08-040,50,2020-08-04,4 aout 2020,0,0,1,1
512020-08-040,51,2020-08-04,4 aout 2020,0,0,0,0
522020-08-040,52,2020-08-04,4 aout 2020,0,0,0,0
532020-08-040,53,2020-08-04,4 aout 2020,1,0,4,0
542020-08-040,54,2020-08-04,4 aout 2020,0,0,1,0
552020-08-040,55,2020-08-04,4 aout 2020,0,0,0,0
562020-08-040,56,2020-08-04,4 aout 2020,4,0,1,0
572020-08-040,57,2020-08-04,4 aout 2020,0,0,0,0
582020-08-040,58,2020-08-04,4 aout 2020,0,0,0,0
592020-08-040,59,2020-08-04,4 aout 2020,10,6,16,1
602020-08-040,60,2020-08-04,4 aout 2020,0,0,1,0
612020-08-040,61,2020-08-04,4 aout 2020,0,0,0,0
622020-08-040,62,2020-08-04,4 aout 2020,4,0,0,0
632020-08-040,63,2020-08-04,4 aout 2020,0,0,0,0
642020-08-040,64,2020-08-04,4 aout 2020,0,0,0,0
652020-08-040,65,2020-08-04,4 aout 2020,0,0,0,0
662020-08-040,66,2020-08-04,4 aout 2020,0,0,0,0
672020-08-040,67,2020-08-04,4 aout 2020,0,0,2,0
682020-08-040,68,2020-08-04,4 aout 2020,0,0,1,0
692020-08-040,69,2020-08-04,4 aout 2020,4,1,5,0
702020-08-040,70,2020-08-04,4 aout 2020,0,0,0,0
712020-08-040,71,2020-08-04,4 aout 2020,0,0,0,0
722020-08-040,72,2020-08-04,4 aout 2020,4,0,12,0
732020-08-040,73,2020-08-04,4 aout 2020,1,0,3,0
742020-08-040,74,2020-08-04,4 aout 2020,1,0,2,0
752020-08-040,75,2020-08-04,4 aout 2020,10,3,8,2
762020-08-040,76,2020-08-04,4 aout 2020,0,0,6,0
772020-08-040,77,2020-08-04,4 aout 2020,4,0,2,0
782020-08-040,78,2020-08-04,4 aout 2020,6,1,7,0
792020-08-040,79,2020-08-04,4 aout 2020,0,0,0,0
802020-08-040,80,2020-08-04,4 aout 2020,0,0,1,0
812020-08-040,81,2020-08-04,4 aout 2020,0,0,0,0
822020-08-040,82,2020-08-04,4 aout 2020,0,0,0,0
832020-08-040,83,2020-08-04,4 aout 2020,1,0,0,0
842020-08-040,84,2020-08-04,4 aout 2020,0,0,0,0
852020-08-040,85,2020-08-04,4 aout 2020,1,0,1,0
862020-08-040,86,2020-08-04,4 aout 2020,0,0,0,0
872020-08-040,87,2020-08-04,4 aout 2020,0,0,0,0
882020-08-040,88,2020-08-04,4 aout 2020,0,0,0,0
892020-08-040,89,2020-08-04,4 aout 2020,1,0,1,0
902020-08-040,90,2020-08-04,4 aout 2020,0,0,0,0
912020-08-040,91,2020-08-04,4 aout 2020,4,2,0,0
922020-08-040,92,2020-08-04,4 aout 2020,3,0,3,0
932020-08-040,93,2020-08-04,4 aout 2020,8,0,12,0
942020-08-040,94,2020-08-04,4 aout 2020,12,0,9,1
952020-08-040,95,2020-08-04,4 aout 2020,13,3,6,1
9712020-08-040,971,2020-08-04,4 aout 2020,0,0,0,0
9722020-08-040,972,2020-08-04,4 aout 2020,0,0,0,1
9732020-08-040,973,2020-08-04,4 aout 2020,22,0,21,1
9742020-08-040,974,2020-08-04,4 aout 2020,0,0,1,0
9762020-08-040,976,2020-08-04,4 aout 2020,1,1,0,0
012020-08-050,1,2020-08-05,5 aout 2020,0,0,0,0
022020-08-050,2,2020-08-05,5 aout 2020,2,0,0,0
032020-08-050,3,2020-08-05,5 aout 2020,0,0,0,0
042020-08-050,4,2020-08-05,5 aout 2020,0,0,0,0
052020-08-050,5,2020-08-05,5 aout 2020,1,0,1,0
062020-08-050,6,2020-08-05,5 aout 2020,6,0,0,0
072020-08-050,7,2020-08-05,5 aout 2020,1,0,0,0
082020-08-050,8,2020-08-05,5 aout 2020,1,0,0,0
092020-08-050,9,2020-08-05,5 aout 2020,0,0,0,0
102020-08-050,10,2020-08-05,5 aout 2020,0,0,0,0
112020-08-050,11,2020-08-05,5 aout 2020,0,0,0,0
122020-08-050,12,2020-08-05,5 aout 2020,1,0,4,0
132020-08-050,13,2020-08-05,5 aout 2020,3,0,1,0
142020-08-050,14,2020-08-05,5 aout 2020,0,0,3,0
152020-08-050,15,2020-08-05,5 aout 2020,0,0,0,0
162020-08-050,16,2020-08-05,5 aout 2020,0,0,0,0
172020-08-050,17,2020-08-05,5 aout 2020,2,1,0,0
182020-08-050,18,2020-08-05,5 aout 2020,0,0,0,0
192020-08-050,19,2020-08-05,5 aout 2020,0,0,0,0
212020-08-050,21,2020-08-05,5 aout 2020,0,0,0,1
222020-08-050,22,2020-08-05,5 aout 2020,0,0,0,0
232020-08-050,23,2020-08-05,5 aout 2020,0,0,0,0
242020-08-050,24,2020-08-05,5 aout 2020,0,0,0,0
252020-08-050,25,2020-08-05,5 aout 2020,0,0,0,0
262020-08-050,26,2020-08-05,5 aout 2020,3,0,2,0
272020-08-050,27,2020-08-05,5 aout 2020,0,0,0,0
282020-08-050,28,2020-08-05,5 aout 2020,0,0,0,0
292020-08-050,29,2020-08-05,5 aout 2020,0,0,1,0
2A2020-08-050,2A,2020-08-05,5 aout 2020,0,0,0,0
2B2020-08-050,2B,2020-08-05,5 aout 2020,0,0,0,0
302020-08-050,30,2020-08-05,5 aout 2020,1,0,0,0
312020-08-050,31,2020-08-05,5 aout 2020,2,0,4,0
322020-08-050,32,2020-08-05,5 aout 2020,0,0,0,0
332020-08-050,33,2020-08-05,5 aout 2020,0,0,0,0
342020-08-050,34,2020-08-05,5 aout 2020,2,0,1,0
352020-08-050,35,2020-08-05,5 aout 2020,1,0,3,0
362020-08-050,36,2020-08-05,5 aout 2020,0,0,19,0
372020-08-050,37,2020-08-05,5 aout 2020,3,0,0,0
382020-08-050,38,2020-08-05,5 aout 2020,1,0,0,0
392020-08-050,39,2020-08-05,5 aout 2020,0,0,0,0
402020-08-050,40,2020-08-05,5 aout 2020,0,0,1,0
412020-08-050,41,2020-08-05,5 aout 2020,0,0,0,0
422020-08-050,42,2020-08-05,5 aout 2020,0,0,0,0
432020-08-050,43,2020-08-05,5 aout 2020,0,0,0,0
442020-08-050,44,2020-08-05,5 aout 2020,1,0,2,0
452020-08-050,45,2020-08-05,5 aout 2020,2,0,0,0
462020-08-050,46,2020-08-05,5 aout 2020,0,0,0,0
472020-08-050,47,2020-08-05,5 aout 2020,0,0,0,0
482020-08-050,48,2020-08-05,5 aout 2020,0,0,0,0
492020-08-050,49,2020-08-05,5 aout 2020,0,0,2,0
502020-08-050,50,2020-08-05,5 aout 2020,1,0,1,0
512020-08-050,51,2020-08-05,5 aout 2020,2,1,1,0
522020-08-050,52,2020-08-05,5 aout 2020,0,0,0,0
532020-08-050,53,2020-08-05,5 aout 2020,1,0,0,0
542020-08-050,54,2020-08-05,5 aout 2020,1,0,2,1
552020-08-050,55,2020-08-05,5 aout 2020,0,0,1,0
562020-08-050,56,2020-08-05,5 aout 2020,1,0,0,0
572020-08-050,57,2020-08-05,5 aout 2020,6,0,0,0
582020-08-050,58,2020-08-05,5 aout 2020,0,0,0,0
592020-08-050,59,2020-08-05,5 aout 2020,7,0,17,0
602020-08-050,60,2020-08-05,5 aout 2020,1,0,2,0
612020-08-050,61,2020-08-05,5 aout 2020,0,0,1,0
622020-08-050,62,2020-08-05,5 aout 2020,2,0,1,0
632020-08-050,63,2020-08-05,5 aout 2020,0,0,0,0
642020-08-050,64,2020-08-05,5 aout 2020,0,0,0,0
652020-08-050,65,2020-08-05,5 aout 2020,0,0,1,0
662020-08-050,66,2020-08-05,5 aout 2020,0,0,0,0
672020-08-050,67,2020-08-05,5 aout 2020,0,0,0,0
682020-08-050,68,2020-08-05,5 aout 2020,5,0,0,1
692020-08-050,69,2020-08-05,5 aout 2020,6,2,4,0
702020-08-050,70,2020-08-05,5 aout 2020,0,0,0,0
712020-08-050,71,2020-08-05,5 aout 2020,0,0,1,0
722020-08-050,72,2020-08-05,5 aout 2020,7,0,5,1
732020-08-050,73,2020-08-05,5 aout 2020,0,0,0,0
742020-08-050,74,2020-08-05,5 aout 2020,0,0,2,0
752020-08-050,75,2020-08-05,5 aout 2020,8,1,9,2
762020-08-050,76,2020-08-05,5 aout 2020,0,0,0,0
772020-08-050,77,2020-08-05,5 aout 2020,0,0,4,1
782020-08-050,78,2020-08-05,5 aout 2020,2,0,2,0
792020-08-050,79,2020-08-05,5 aout 2020,0,0,0,0
802020-08-050,80,2020-08-05,5 aout 2020,1,1,0,0
812020-08-050,81,2020-08-05,5 aout 2020,0,0,0,0
822020-08-050,82,2020-08-05,5 aout 2020,0,0,1,0
832020-08-050,83,2020-08-05,5 aout 2020,0,0,3,0
842020-08-050,84,2020-08-05,5 aout 2020,0,0,0,0
852020-08-050,85,2020-08-05,5 aout 2020,2,0,1,0
862020-08-050,86,2020-08-05,5 aout 2020,0,0,0,0
872020-08-050,87,2020-08-05,5 aout 2020,0,0,0,0
882020-08-050,88,2020-08-05,5 aout 2020,0,0,0,0
892020-08-050,89,2020-08-05,5 aout 2020,1,0,0,0
902020-08-050,90,2020-08-05,5 aout 2020,1,0,0,0
912020-08-050,91,2020-08-05,5 aout 2020,4,3,3,0
922020-08-050,92,2020-08-05,5 aout 2020,9,3,3,0
932020-08-050,93,2020-08-05,5 aout 2020,4,1,5,0
942020-08-050,94,2020-08-05,5 aout 2020,8,2,3,0
952020-08-050,95,2020-08-05,5 aout 2020,3,0,4,1
9712020-08-050,971,2020-08-05,5 aout 2020,0,0,0,0
9722020-08-050,972,2020-08-05,5 aout 2020,0,0,2,0
9732020-08-050,973,2020-08-05,5 aout 2020,21,0,18,1
9742020-08-050,974,2020-08-05,5 aout 2020,0,0,1,0
9762020-08-050,976,2020-08-05,5 aout 2020,0,0,2,0
012020-08-060,1,2020-08-06,6 aout 2020,0,0,0,0
022020-08-060,2,2020-08-06,6 aout 2020,2,0,3,0
032020-08-060,3,2020-08-06,6 aout 2020,0,0,0,0
042020-08-060,4,2020-08-06,6 aout 2020,1,0,1,0
052020-08-060,5,2020-08-06,6 aout 2020,0,0,0,0
062020-08-060,6,2020-08-06,6 aout 2020,4,1,1,0
072020-08-060,7,2020-08-06,6 aout 2020,0,0,0,0
082020-08-060,8,2020-08-06,6 aout 2020,0,0,0,0
092020-08-060,9,2020-08-06,6 aout 2020,0,0,0,0
102020-08-060,10,2020-08-06,6 aout 2020,2,0,2,0
112020-08-060,11,2020-08-06,6 aout 2020,0,0,0,0
122020-08-060,12,2020-08-06,6 aout 2020,1,0,0,0
132020-08-060,13,2020-08-06,6 aout 2020,2,0,2,0
142020-08-060,14,2020-08-06,6 aout 2020,0,0,0,0
152020-08-060,15,2020-08-06,6 aout 2020,0,0,0,0
162020-08-060,16,2020-08-06,6 aout 2020,0,0,0,0
172020-08-060,17,2020-08-06,6 aout 2020,0,0,0,0
182020-08-060,18,2020-08-06,6 aout 2020,0,0,1,0
192020-08-060,19,2020-08-06,6 aout 2020,0,0,0,0
212020-08-060,21,2020-08-06,6 aout 2020,1,0,1,0
222020-08-060,22,2020-08-06,6 aout 2020,0,0,0,0
232020-08-060,23,2020-08-06,6 aout 2020,0,0,0,0
242020-08-060,24,2020-08-06,6 aout 2020,0,0,0,0
252020-08-060,25,2020-08-06,6 aout 2020,0,0,0,0
262020-08-060,26,2020-08-06,6 aout 2020,0,0,0,0
272020-08-060,27,2020-08-06,6 aout 2020,3,0,0,0
282020-08-060,28,2020-08-06,6 aout 2020,1,0,1,0
292020-08-060,29,2020-08-06,6 aout 2020,0,0,0,0
2A2020-08-060,2A,2020-08-06,6 aout 2020,0,0,0,0
2B2020-08-060,2B,2020-08-06,6 aout 2020,0,0,0,0
302020-08-060,30,2020-08-06,6 aout 2020,0,0,0,0
312020-08-060,31,2020-08-06,6 aout 2020,0,0,0,0
322020-08-060,32,2020-08-06,6 aout 2020,0,0,0,0
332020-08-060,33,2020-08-06,6 aout 2020,2,0,5,0
342020-08-060,34,2020-08-06,6 aout 2020,1,0,2,0
352020-08-060,35,2020-08-06,6 aout 2020,0,1,1,0
362020-08-060,36,2020-08-06,6 aout 2020,0,0,12,1
372020-08-060,37,2020-08-06,6 aout 2020,1,0,1,0
382020-08-060,38,2020-08-06,6 aout 2020,1,1,0,0
392020-08-060,39,2020-08-06,6 aout 2020,0,0,1,0
402020-08-060,40,2020-08-06,6 aout 2020,0,0,0,0
412020-08-060,41,2020-08-06,6 aout 2020,0,0,0,0
422020-08-060,42,2020-08-06,6 aout 2020,0,0,0,0
432020-08-060,43,2020-08-06,6 aout 2020,0,0,1,0
442020-08-060,44,2020-08-06,6 aout 2020,6,2,2,0
452020-08-060,45,2020-08-06,6 aout 2020,0,0,1,0
462020-08-060,46,2020-08-06,6 aout 2020,0,0,0,0
472020-08-060,47,2020-08-06,6 aout 2020,0,0,0,0
482020-08-060,48,2020-08-06,6 aout 2020,0,0,0,0
492020-08-060,49,2020-08-06,6 aout 2020,2,1,8,0
502020-08-060,50,2020-08-06,6 aout 2020,0,0,1,0
512020-08-060,51,2020-08-06,6 aout 2020,1,1,6,0
522020-08-060,52,2020-08-06,6 aout 2020,0,0,0,0
532020-08-060,53,2020-08-06,6 aout 2020,3,1,2,0
542020-08-060,54,2020-08-06,6 aout 2020,0,0,3,0
552020-08-060,55,2020-08-06,6 aout 2020,0,0,0,0
562020-08-060,56,2020-08-06,6 aout 2020,0,0,0,0
572020-08-060,57,2020-08-06,6 aout 2020,3,0,6,1
582020-08-060,58,2020-08-06,6 aout 2020,0,0,0,0
592020-08-060,59,2020-08-06,6 aout 2020,4,1,2,0
602020-08-060,60,2020-08-06,6 aout 2020,1,0,1,0
612020-08-060,61,2020-08-06,6 aout 2020,0,0,0,0
622020-08-060,62,2020-08-06,6 aout 2020,1,0,4,0
632020-08-060,63,2020-08-06,6 aout 2020,1,0,0,0
642020-08-060,64,2020-08-06,6 aout 2020,0,0,0,0
652020-08-060,65,2020-08-06,6 aout 2020,1,1,0,0
662020-08-060,66,2020-08-06,6 aout 2020,0,0,0,0
672020-08-060,67,2020-08-06,6 aout 2020,1,0,25,0
682020-08-060,68,2020-08-06,6 aout 2020,3,0,3,0
692020-08-060,69,2020-08-06,6 aout 2020,5,0,4,0
702020-08-060,70,2020-08-06,6 aout 2020,0,0,0,0
712020-08-060,71,2020-08-06,6 aout 2020,0,0,0,0
722020-08-060,72,2020-08-06,6 aout 2020,3,0,1,0
732020-08-060,73,2020-08-06,6 aout 2020,0,0,0,0
742020-08-060,74,2020-08-06,6 aout 2020,0,0,7,0
752020-08-060,75,2020-08-06,6 aout 2020,13,4,11,1
762020-08-060,76,2020-08-06,6 aout 2020,0,0,0,0
772020-08-060,77,2020-08-06,6 aout 2020,2,0,1,0
782020-08-060,78,2020-08-06,6 aout 2020,6,1,10,0
792020-08-060,79,2020-08-06,6 aout 2020,0,0,0,0
802020-08-060,80,2020-08-06,6 aout 2020,0,0,1,0
812020-08-060,81,2020-08-06,6 aout 2020,0,0,0,0
822020-08-060,82,2020-08-06,6 aout 2020,0,0,0,0
832020-08-060,83,2020-08-06,6 aout 2020,0,0,2,0
842020-08-060,84,2020-08-06,6 aout 2020,0,0,0,0
852020-08-060,85,2020-08-06,6 aout 2020,0,0,1,0
862020-08-060,86,2020-08-06,6 aout 2020,0,0,1,0
872020-08-060,87,2020-08-06,6 aout 2020,0,0,0,0
882020-08-060,88,2020-08-06,6 aout 2020,0,0,2,0
892020-08-060,89,2020-08-06,6 aout 2020,4,0,0,0
902020-08-060,90,2020-08-06,6 aout 2020,0,0,0,0
912020-08-060,91,2020-08-06,6 aout 2020,0,0,0,0
922020-08-060,92,2020-08-06,6 aout 2020,9,1,32,3
932020-08-060,93,2020-08-06,6 aout 2020,9,1,10,0
942020-08-060,94,2020-08-06,6 aout 2020,12,4,4,0
952020-08-060,95,2020-08-06,6 aout 2020,3,0,2,0
9712020-08-060,971,2020-08-06,6 aout 2020,0,0,1,0
9722020-08-060,972,2020-08-06,6 aout 2020,1,0,0,0
9732020-08-060,973,2020-08-06,6 aout 2020,24,0,21,1
9742020-08-060,974,2020-08-06,6 aout 2020,1,0,0,0
9762020-08-060,976,2020-08-06,6 aout 2020,0,0,1,0
012020-08-070,1,2020-08-07,7 aout 2020,2,0,2,0
022020-08-070,2,2020-08-07,7 aout 2020,0,0,1,0
032020-08-070,3,2020-08-07,7 aout 2020,0,0,0,0
042020-08-070,4,2020-08-07,7 aout 2020,0,0,0,0
052020-08-070,5,2020-08-07,7 aout 2020,1,0,1,0
062020-08-070,6,2020-08-07,7 aout 2020,7,2,3,0
072020-08-070,7,2020-08-07,7 aout 2020,1,0,1,0
082020-08-070,8,2020-08-07,7 aout 2020,0,0,0,0
092020-08-070,9,2020-08-07,7 aout 2020,0,0,0,0
102020-08-070,10,2020-08-07,7 aout 2020,0,0,0,0
112020-08-070,11,2020-08-07,7 aout 2020,0,0,0,0
122020-08-070,12,2020-08-07,7 aout 2020,0,0,0,0
132020-08-070,13,2020-08-07,7 aout 2020,14,0,9,0
142020-08-070,14,2020-08-07,7 aout 2020,0,0,0,0
152020-08-070,15,2020-08-07,7 aout 2020,0,0,0,0
162020-08-070,16,2020-08-07,7 aout 2020,0,0,0,0
172020-08-070,17,2020-08-07,7 aout 2020,0,0,0,0
182020-08-070,18,2020-08-07,7 aout 2020,1,0,1,0
192020-08-070,19,2020-08-07,7 aout 2020,1,0,0,0
212020-08-070,21,2020-08-07,7 aout 2020,0,0,0,0
222020-08-070,22,2020-08-07,7 aout 2020,0,0,0,0
232020-08-070,23,2020-08-07,7 aout 2020,0,0,0,0
242020-08-070,24,2020-08-07,7 aout 2020,0,0,0,0
252020-08-070,25,2020-08-07,7 aout 2020,0,0,0,0
262020-08-070,26,2020-08-07,7 aout 2020,0,0,1,0
272020-08-070,27,2020-08-07,7 aout 2020,0,0,0,0
282020-08-070,28,2020-08-07,7 aout 2020,0,0,0,0
292020-08-070,29,2020-08-07,7 aout 2020,0,0,0,0
2A2020-08-070,2A,2020-08-07,7 aout 2020,0,0,0,0
2B2020-08-070,2B,2020-08-07,7 aout 2020,0,0,0,0
302020-08-070,30,2020-08-07,7 aout 2020,0,0,0,0
312020-08-070,31,2020-08-07,7 aout 2020,0,0,0,0
322020-08-070,32,2020-08-07,7 aout 2020,0,0,0,0
332020-08-070,33,2020-08-07,7 aout 2020,0,0,0,1
342020-08-070,34,2020-08-07,7 aout 2020,1,0,2,0
352020-08-070,35,2020-08-07,7 aout 2020,2,0,0,1
362020-08-070,36,2020-08-07,7 aout 2020,0,0,0,0
372020-08-070,37,2020-08-07,7 aout 2020,0,0,1,0
382020-08-070,38,2020-08-07,7 aout 2020,2,0,5,0
392020-08-070,39,2020-08-07,7 aout 2020,0,0,0,0
402020-08-070,40,2020-08-07,7 aout 2020,0,0,0,0
412020-08-070,41,2020-08-07,7 aout 2020,0,0,2,0
422020-08-070,42,2020-08-07,7 aout 2020,2,1,0,0
432020-08-070,43,2020-08-07,7 aout 2020,0,0,0,0
442020-08-070,44,2020-08-07,7 aout 2020,4,0,1,0
452020-08-070,45,2020-08-07,7 aout 2020,0,0,10,0
462020-08-070,46,2020-08-07,7 aout 2020,0,0,0,0
472020-08-070,47,2020-08-07,7 aout 2020,0,0,0,0
482020-08-070,48,2020-08-07,7 aout 2020,0,0,0,0
492020-08-070,49,2020-08-07,7 aout 2020,1,0,7,0
502020-08-070,50,2020-08-07,7 aout 2020,0,0,0,0
512020-08-070,51,2020-08-07,7 aout 2020,1,0,22,2
522020-08-070,52,2020-08-07,7 aout 2020,0,0,1,0
532020-08-070,53,2020-08-07,7 aout 2020,1,0,0,0
542020-08-070,54,2020-08-07,7 aout 2020,4,0,4,0
552020-08-070,55,2020-08-07,7 aout 2020,0,0,1,0
562020-08-070,56,2020-08-07,7 aout 2020,1,0,2,0
572020-08-070,57,2020-08-07,7 aout 2020,1,0,1,0
582020-08-070,58,2020-08-07,7 aout 2020,0,0,0,0
592020-08-070,59,2020-08-07,7 aout 2020,9,3,12,0
602020-08-070,60,2020-08-07,7 aout 2020,3,0,0,0
612020-08-070,61,2020-08-07,7 aout 2020,1,0,1,0
622020-08-070,62,2020-08-07,7 aout 2020,2,0,0,0
632020-08-070,63,2020-08-07,7 aout 2020,2,0,1,0
642020-08-070,64,2020-08-07,7 aout 2020,0,0,0,0
652020-08-070,65,2020-08-07,7 aout 2020,0,0,0,0
662020-08-070,66,2020-08-07,7 aout 2020,0,0,0,0
672020-08-070,67,2020-08-07,7 aout 2020,0,0,1,0
682020-08-070,68,2020-08-07,7 aout 2020,1,1,0,0
692020-08-070,69,2020-08-07,7 aout 2020,4,1,2,0
702020-08-070,70,2020-08-07,7 aout 2020,0,0,0,0
712020-08-070,71,2020-08-07,7 aout 2020,0,0,0,0
722020-08-070,72,2020-08-07,7 aout 2020,1,0,0,0
732020-08-070,73,2020-08-07,7 aout 2020,3,0,1,0
742020-08-070,74,2020-08-07,7 aout 2020,0,0,14,0
752020-08-070,75,2020-08-07,7 aout 2020,10,4,5,1
762020-08-070,76,2020-08-07,7 aout 2020,0,0,0,0
772020-08-070,77,2020-08-07,7 aout 2020,8,1,9,1
782020-08-070,78,2020-08-07,7 aout 2020,5,1,1,1
